		coeff	coeffLCI	coeffUCI	OR	ORLCI	ORUCI	p	llrp
T0_PsychAttribution	constant	0.5783716659675163	0.4231960243691082	0.7335473075659245	1.7831325301204806	1.5268335632196244	2.0824546280402325	2.768740277535911e-13	1.0
T0_PsychAttribution	T0 Causal Attribution - Strongly agree or agree to stress & worry or emotional factors (df['T0_C7'] > 3) | (df['T0_C8'] > 3) - No Psychological Attribution	0.12896014958438604	-0.06846309149896257	0.32638339066773464	1.1376447876447893	0.9338279256564458	1.385946626029157	0.20044628449243707	0.20106059086640415
T0_IllnessWorry	constant	0.5801237921565497	0.4566455837932971	0.7036020005198024	1.7862595419847325	1.5787692436758516	2.0210193250930955	3.3139672794112303e-20	1.0
T0_IllnessWorry	T0 Whiteley Index - Sum of (T0_Wserious, T0_Wseriousworry, T0_Wattention) - 1.0	0.14310084364067335	-0.09938339571829738	0.3855850829996441	1.153846153846154	0.9053955167074981	1.47047441938646	0.2474101530020416	0.045904969132168905
T0_IllnessWorry	T0 Whiteley Index - Sum of (T0_Wserious, T0_Wseriousworry, T0_Wattention) - 2.0	0.16027627325394164	-0.11586257875594727	0.43641512526383053	1.1738351254480295	0.8905976019189749	1.5471509228934002	0.2552872968541635	0.045904969132168905
T0_IllnessWorry	T0 Whiteley Index - Sum of (T0_Wserious, T0_Wseriousworry, T0_Wattention) - 3.0	0.6975367279605456	0.14600271393306963	1.2490707419880214	2.0087983911513327	1.1571993286080606	3.487101034828646	0.013182228540238405	0.045904969132168905
T0_IncapacityBenefitorDLA	constant	0.4994472664689699	0.3933149501238679	0.6055795828140719	1.6478102189781023	1.481885035715795	1.8323138788273814	2.87880199514503e-20	1.0
T0_IncapacityBenefitorDLA	T0 Socioeconomic - Are you currently receiving incapacity benefit or disability living allowance? - Yes	0.84640612509241	0.5812528963189092	1.1115593538659108	2.33125354509359	1.7882775541272038	3.0390937239962965	3.9376691846020485e-10	4.707845224771745e-11
T0_SIMD04_bin	constant	0.5900113599242298	0.47469384465498554	0.7053288751934741	1.8040089086859683	1.6075219706971393	2.024512387352921	1.1484923326266455e-23	1.0
T0_SIMD04_bin	T0 SIMD 2004 Quintile - Binarised - 4-5 (Most Deprived)	0.21675094314332138	0.009365193047176756	0.424136693239466	1.2420347263484524	1.0094091836872865	1.528270483750013	0.04051370690181242	0.03947579700442294
